,name,argument,clause_id
403,11.txt,"The legitimacy of the limitation complained of cannot be divorced from its context, namely the system of investigation and reporting under the Companies Act 1985.",5d3f0bac3e582511aa1cc7f9
404,11.txt,The underlying aim of this system is clearly the furtherance of the public interest in the proper conduct of the affairs of public companies whose owners benefit from limited liability.,5d3f0bce3e582511aa1cc7fa
405,11.txt,"Considerations of public interest dictate both the appointment of Inspectors and the publication or not of their report (see paragraphs 36, 40 and 41 above).",5d3f0be83e582511aa1cc7fb
406,11.txt,"The system contributes to safeguarding the interests of the various parties concerned in the affairs of public companies such as investors, shareholders, especially small shareholders, creditors, customers, trading partners and employees, as well as ensuring the overall soundness and credibility of the country’s company law structures.",5d3f0c0a3e582511aa1cc7fc
407,11.txt,"In the words of the Commission’s report (at paragraph 64), ""it is ... necessary in a democratic society that governments exercise supervisory controls over large commercial activities in order to ensure good management practices and the transparency of honest dealings"".",5d3f0c303e582511aa1cc7fd
408,11.txt,"As regards the particular facts complained of by the applicant brothers, the Court accepts as accurate the Government’s analysis of the purposes served by the making and publication of the Inspectors’ report (see paragraphs 28 and 58 above - see also paragraphs 13, 14 and 30 above as regards the particular facts).",5d3f0c503e582511aa1cc7fe
409,11.txt,The investigation into the affairs of HOFH and the publication of the resultant report in themselves therefore pursued legitimate aims.,5d3f0cd63e582511aa1cc800
410,11.txt,"As to the contested limitation on the ability to take legal proceedings, it was common ground that any defamation action brought by the applicants against the Inspectors or the Secretary of State would have been successfully met with a defence of privilege, be it absolute or qualified (see paragraphs 42 and 43 above).",5d3f0cf13e582511aa1cc801
411,11.txt,The rationale of this defence is that statements which harm an individual’s reputation and which would otherwise give rise to liability should benefit from total or partial immunity because their author or publisher is acting in furtherance of some overriding interest of social importance (see paragraph 42 above).,5d3f0d153e582511aa1cc802
412,11.txt,"As regards more specifically investigations under the Companies Act, the British courts have explained that ""the public interest demands"" that ""Inspectors should make their report with courage and frankness"" (per Lord Denning in re Pergamon Press Ltd - see paragraph 43 above).",5d3f0d333e582511aa1cc803
413,11.txt,"Whilst continuing to maintain that the means employed were disproportionate to the aim pursued, they stressed that their complaint was not directed against the defence of privilege as such. They were not asserting a right to hold the Inspectors or the Secretary of State personally liable for damages in a suit for defamation; nor were they arguing that such independent reports into the affairs of public companies should never be prepared or published.",5d3f0dd63e582511aa1cc805
414,11.txt,"Rather their claim was that where a report by organs of the State has branded an individual as being guilty of wrongdoing such as dishonesty after a procedure not attended by the procedural guarantees of a fair trial, Article 6 para. 1 (art. 6-1) grants the individual whose reputation is at stake the right to challenge the findings against him or her in a court of law before publication of the report. ",5d3f0dfd3e582511aa1cc806
415,11.txt,"Accepting that a cause of action based on libel was barred and that judicial review did not provide the desired remedy, some other form of effective access to the courts should have been available to them for this purpose by virtue of Article 6 para. 1 (art. 6-1).",5d3f0e523e582511aa1cc808
416,11.txt,"The English legal system, in their view, lacked adequate safeguards to protect their civil right to honour and reputation against misuse of their powers by the Inspectors and the Secretary of State.",5d3f0e6d3e582511aa1cc809
417,11.txt,"As to enforcement of the right to a good reputation under domestic law, the limits of acceptable criticism are wider with regard to businessmen",5d3f0f0f3e582511aa1cc80b
418,11.txt,"Persons, such as the applicants, who fall into the former category of businessmen inevitably and knowingly lay themselves open to close scrutiny of their acts, not only by the press but also and above all by bodies representing the public interest (ibid.).",5d3f0f373e582511aa1cc80c
419,11.txt,"(see the Oberschlick v. Austria judgment of 23 May 1991, Series A no. 204, p. 26, para. 59)",5d3f0fdd3e582511aa1cc80e
420,11.txt," An additional point to note as concerns the particular circumstances of the present case is that the findings in the Inspectors’ report to which the applicants took exception related to matters which the applicants themselves had made great efforts to bring into the public domain, namely their family background, their personal wealth and their business activities (see paragraphs 9 and 22 above).",5d3f103d3e582511aa1cc810
421,11.txt,"The beneficial public reputation which the applicants enjoyed in late 1984 and early 1985 was largely the result of an active public relations campaign which they undertook with the assistance of their advisers, and it played a crucial role in facilitating clearance of their bid for HOF.",5d3f106e3e582511aa1cc811
422,11.txt,"Thereafter the applicants were at pains to stifle any publicity adverse to this favourable reputation which they had themselves largely created, as is shown by their threatened or actual libel actions against various newspapers, notably The Observer (see paragraph 11 above).",5d3f10923e582511aa1cc812
423,11.txt," In any event, in their argument to the Court the applicants did not suggest that either the Inspectors or the successive Secretaries of State had acted with malicious intent, which would have destroyed a defence of qualified privilege.",5d3f12c53e582511aa1cc814
424,11.txt," In arriving at their findings of fact or conclusions, the Inspectors were under a duty to act fairly and to give anyone whom they proposed to criticise in their report a fair opportunity to answer the allegations against them.",5d3f12ec3e582511aa1cc815
425,11.txt,"The remedy of judicial review was available to the applicants against the Inspectors or the Secretary of State to challenge the appointment of the Inspectors, the making of the report, its content or its publication if it could be claimed that there had been unfairness or breach of the rules of natural justice or that the findings or conclusions were unreliable on a number of other grounds (see paragraphs 44 and 45 above).",5d3f13553e582511aa1cc817
426,11.txt,"In the latter connection, judicial review would have provided relief if it could have been established that the Inspectors had made findings of fact not properly based on material with probative value, or reached conclusions which there were no facts to support, or taken into account irrelevant considerations or failed to take account of relevant considerations, or reached conclusions which no reasonable person in their position could have reached (ibid.).",5d3f13793e582511aa1cc818
